id,name,smiles
ABXoUl,3-hexadecyloxy-2-hydroxypropyltrimethylammonium chloride,CCCCCCCCCCCCCCCCOCC(O)C[N+](C)(C)C.[Cl-]
ABXoce,lithium ferrocenylsulfonyl(trifluoromethylsulfonyl)imide,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)c1ccc[cH-]1.[Fe+2].[Li+].c1cc[cH-]c1
ABXpAB,"1,1'-(pentane-1,5-diyl)bis(3-methyl-1H-imidazol-3-ium) dibromide",C[n+]1ccn(CCCCCn2cc[n+](C)c2)c1.[Br-].[Br-]
ABXrMm,"N-ethyl-N,N-dimethylprop-2-en-1-aminium bis((trifluoromethyl)sulfonyl)amide",C=CC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABXrSr,1-hexadecyl-3-methylimidazolium tetrafluoroborate,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F
ABXrWT,1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,CC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABXrps,3-ethylthiazolium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1ccsc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABXsOw,N-cetyl-hydroxyethyl-dimethyl ammonium bromide,CCCCCCCCCCCCCCCC[N+](C)(C)CCO.[Br-]
ABXsnq,(2-methyloyoxyethyl)dimethylpentyloxyammonium acesulfamate,CC1=CC(=O)[N-]S(=O)(=O)O1.CCCCCOC[N+](C)(C)CCOC(C)=O
ABXtCT,1-methyl-3-octylimidazolium 2-(2-methoxyethoxy)ethyl sulfate,CCCCCCCCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-]
ABXtxc,"N,N,N-triethyloctanaminium bis(fluorosulfonyl)amide",CCCCCCCC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F
ABXuFr,(Benzyl)(dimethyl)(tetradecyl)ammonium nitrate,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O=[N+]([O-])[O-]
ABXucN,1-ethyl-3-methylimidazolium stearate,CCCCCCCCCCCCCCCCCC(=O)[O-].CC[n+]1ccn(C)c1
ABXuew,1-butyl-3-methylimidazolium hexadecanoate,CCCCCCCCCCCCCCCC(=O)[O-].CCCC[n+]1ccn(C)c1
ABYAzS,1-(2-fluoroethyl)imidazolium bis(trifluoromethylsulfonyl)imide,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.FCCN1C=[NH+]C=C1
ABYBoK,1-hexyl-3-methylimidazolium picrate,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])c1cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c1
ABYCYa,tributyloctylphosphonium bromide,CCCCCCCC[P+](CCCC)(CCCC)CCCC.[Br-]
ABYDHB,N-decyldecan-1-aminium dihydrogen phosphate,CCCCCCCCCC[NH2+]CCCCCCCCCC.O=P([O-])(O)O
ABYDZW,"N-(bis(dimethylamino)methylene)ethanaminium 4-sulfonatooxy-2,2,6,6-tetramethylpiperidine-1-yloxyl",CC1(C)CC(OS(=O)(=O)[O-])CC(C)(C)N1[O].CC[NH+]=C(N(C)C)N(C)C
ABYGSF,1-butyl-3-methylimidazolium tetrachloroindate,CCCCn1cc[n+](C)c1.Cl[In-](Cl)(Cl)Cl
ABYJvq,cetalkonium chloride,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-]
ABYLZx,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABYLaO,"N-ethyl-N,N-dimethyl-1-propanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABYMBK,1-dodecyl-3-methylimidazolium hexafluorophosphate,CCCCCCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
ABYMnn,"N,N-bis(2-hydroxyethyl)-N-methyltetradecanaminium bromide",CCCCCCCCCCCCCC[N+](C)(CCO)CCO.[Br-]
ABYOED,1-(3-hydroxypropyl)-3-methylimidazolium palmitate,CCCCCCCCCCCCCCCC(=O)[O-].Cn1cc[n+](CCCO)c1
ABYPQi,1-methyl-1-octadecylpyrrolidinium thiocyanate,CCCCCCCCCCCCCCCCCC[N+]1(C)CCCC1.N#C[S-]
ABYTSN,"N,N,N-triethyl-2-methoxyethan-1-aminium trifluoro(perfluoropropyl)borate Chemical Formula: C12H22BF10NO",CC[N+](CC)(CC)CCOC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F
ABYVNY,S-ethyltetrahydrothiophenium bis(trifluoromethylsulfonyl)imide,CC[S+]1CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABYVqF,"N,N,N-tri(n-butyl)(4-ethoxy-4-oxobutyl)-1-phosphonium bromide",CCCC[P+](CCCC)(CCCC)CCCC(=O)OCC.[Br-]
ABYXQF,"L-alanine, 1-methylethyl ester, dodecyl sulfate (1:1)",CC(C)OC(=O)[C@H](C)[NH3+].CCCCCCCCCCCCOS(=O)(=O)[O-]
ABYXcT,"butyl(2-hydroxyethyl)dimethylammonium 4-sulfonatooxy-2,2,6,6-tetramethylpiperidine-1-yloxyl",CC1(C)CC(OS(=O)(=O)[O-])CC(C)(C)N1[O].CCCC[N+](C)(C)CCO
ABYXjx,2-isobutoxy-2-oxoethan-1-aminium dodecyl sulfate,CC(C)COC(=O)C[NH3+].CCCCCCCCCCCCOS(=O)(=O)[O-]
ABYcyV,tetrapentylammonium perchlorate,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[O-]Cl(=O)(=O)=O
ABYeIs,"1-carboxy-N,N,N-trimethylmethanaminium bis((trifluoromethyl)sulfonyl)amide",C[N+](C)(C)CC(=O)O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABYfOp,"2-methoxy-N,N,N-trimethylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide",COCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABYfXZ,ethyl(2-hydroxyethyl)dimethylammonium bis{(trifluomethyl)sulfonyl}imide,CC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABYffy,"2-butyl-1,3-disulfoimidazolium trifluoroacetate",CCCCc1n(S(=O)(=O)O)cc[n+]1S(=O)(=O)O.O=C([O-])C(F)(F)F
ABYgJT,"1,3-dibenzylimidazolium trifluoromethanesulfonate",O=S(=O)([O-])C(F)(F)F.c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1
ABYgre,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(1-methyl-1H-imidazol-3-ium) bis(dicyanamide)",Cn1cc[n+](COCCCOC[n+]2ccn(C)c2)c1.N#C[N-]C#N.N#C[N-]C#N
ABYoIM,1-(cyanomethyl)pyridin-1-ium bis((trifluoromethyl)sulfonyl)amide,N#CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABYpAz,triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,CC[S+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABYpSn,(butyl)triphenylphosphonium bromide,CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]
ABYrQW,"4,6-dimethyl-N-phenylpyrimidin-2-amine dodecanoate",CCCCCCCCCCCC(=O)[O-].Cc1cc(C)nc(Nc2ccccc2)[nH+]1
ABYzhf,1-decyl-3-methylimidazolium trihydrogen diphosphate,CCCCCCCCCC[n+]1ccn(C)c1.O=P([O-])(O)OP(=O)(O)O
ABZAdk,"3,3'-(1,8-octanediyl)bis[1-methylimidazolium] nitrate",C[n+]1ccn(CCCCCCCCn2cc[n+](C)c2)c1.O=[N+]([O-])[O-].O=[N+]([O-])[O-]
ABZAzk,1-pentylpyridinium tetraoxorhenate,CCCCC[n+]1ccccc1.O=[Re](=O)(=O)[O-]
ABZCXS,dimethyldodecylphenoxyethylammonium dicyanamide,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N
ABZCkl,1-octyl-3-methyl-1H-imidazol-3-ium 2-(4-isobutylphenyl)propanoate,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.CCCCCCCCn1cc[n+](C)c1
ABZJeA,"N,N,N-trimethyl-2-oxo-2-(tetradecyloxy)ethan-1-aminium tetrafluoroborate",CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C.F[B-](F)(F)F
ABZKbl,"1-hexadecyl-2,3-dimethylimidazolium bromide",CCCCCCCCCCCCCCCC[n+]1ccn(C)c1C.[Br-]
ABZLDD,N-butyltropinium L-tryptophanate,C1C[C@@H]2[N+](CCCC)(C)[C@H]1C[C@H](O)C2.C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)[O-])N
ABZSrF,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,Cn1cc[n+](CC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABZTYy,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABZTcB,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABZTch,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABZTgF,1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABZWrj,tris(dipropylamino)cyclopropenium dicyanamide,[N-](C#N)C#N.c(N(CCC)CCC)1c(N(CCC)CCC)[c+]1N(CCC)CCC
ABZceF,cholinium perfluorobutanesulfonate,C[N+](C)(C)CCO.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
ABZcsl,1-(3-boronopropyl)-3-dodecyl-1H-imidazol-3-ium bromide,CCCCCCCCCCCC[n+]1ccn(CCCB(O)O)c1.[Br-]
ABZdDq,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABZdWD,1-ethyl-3-vinylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)N1C=[N+](C=C1)C=C
ABZgNY,thallium(I) dodecanoate,C(CCCCCCCCCCC)(=O)[O-].[Tl+]
ABZjYG,1-hexadecylpyridinium perchlorate,CCCCCCCCCCCCCCCC[n+]1ccccc1.[O-]Cl(=O)(=O)=O
ABZlTO,"N-methyl-N,N-dioctyl-1-octanaminium chloride",CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-]
ABZmGw,1-(2-((3-fluoro-4-methylphenyl)amino)-2-oxoethyl)-4-methylpyridin-1-ium hexafluorophosphate,Cc1cc[n+](CC(=O)Nc2ccc(C)c(F)c2)cc1.F[P-](F)(F)(F)(F)F
ABZmXs,"N(1)-allyl-N(3)-(2-ethoxyethyl)-N(1),N(1),N(3),N(3)-tetramethylpropane-1,3-diaminium bromide",C=CC[N+](C)(C)CCC[N+](C)(C)CCOCC.[Br-].[Br-]
ABZmaR,1-(methoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,COC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABZmbL,1-(2-hydroxyethyl)-pyridinium bis(trifluoromethylsulfonyl)imide,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.OCC[n+]1ccccc1
ABZmdu,1-(2-((3-fluoro-4-methylphenyl)amino)-2-oxoethyl)-3-methylpyridin-1-ium hexafluorophosphate,Cc1ccc[n+](CC(=O)Nc2ccc(C)c(F)c2)c1.F[P-](F)(F)(F)(F)F
ABZmiP,2-(2-hydroxyethyl)pyridinium bis[(trifluoromethane)sulfonyl]imide,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.OCCc1cccc[nH+]1
ABZndG,"1-methyl-1-pentylpiperidinium 2-(2,4-dichlorophenoxy)propionate",CC(Oc1ccc(Cl)cc1Cl)C(=O)[O-].CCCCC[N+]1(C)CCCCC1
ABZoWG,tetrabutylphosphonium hexafluorophosphate,CCCC[P+](CCCC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F
ABZovg,"3,3'-(1,3-propanediyl)bis[4,5-dihydro-1-methyl-1H-imidazolium sulfate (1:2)",CN1C=[N+](CC1)CCC[N+]1=CN(CC1)C.[O-]S(=O)(=O)O.[O-]S(=O)(=O)O
ABZqBe,1-butyl-3-methylimidazolium dodecyl sulfate,CCCCCCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1
ABZqCd,tetrabutylphosphonium L-lysinate,CCCC[P+](CCCC)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-]
ABZuRu,tetraethylammonium difluorobis(trifluoroacetato)borate,CC[N+](CC)(CC)CC.O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F
ABZudK,"2-methoxy-N,N,N-trimethylethan-1-aminium trifluoro(perfluorobutyl)borate",COCC[N+](C)(C)C.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
ABZxEv,1-(cyanomethyl)-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide,C[N+]1(CC#N)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABZxGx,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABZxTD,"3-ethyl-1,5-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",CCn1cc(C)[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABZxXv,"3-ethyl-1,4-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",CCn1c[n+](C)cc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABZxnD,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABZxrn,1-methyl-3-(1-methylethyl)imidazolium bis[(trifluoromethyl)sulfonyl]imide,CC(C)n1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABZxxd,"1,3-diethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",CCn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABZxyF,3-butyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,CCCCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABZyDm,1-(2-methoxyethyl)-3-ethylimidazolium perrhenate,CCn1cc[n+](CCOC)c1.O=[Re](=O)(=O)[O-]
ABZzKH,bis(diethylamino)-S-(2-carboxypyrrolidino)cyclopropenium methyl sulfate,[O-]S(OC)(=O)=O.c1([c+](N2CCC[C@H]2C(=O)O)c1N(CC)CC)N(CC)CC
ABZzXY,1-decyl-3-methylimidazolium saccharinate,CCCCCCCCCCn1cc[n+](C)c1.O=C1[N-]S(=O)(=O)c2ccccc21
ABaAmn,1-methyl-1-octylpiperidin-1-ium octyl phosphonate,CCCCCCCCO[PH](=O)[O-].CCCCCCCC[N+]1(C)CCCCC1
ABaAnk,N-dodecyl-N-methylpiperidinium salicylate,CCCCCCCCCCCC[N+]1(C)CCCCC1.O=C([O-])c1ccccc1O
ABaHPt,"4-methyl-1-propyl-1H-1,2,4-triazol-4-ium bis((trifluoromethyl)sulfonyl)amide",CCCn1c[n+](C)cn1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABaIGk,(+-)-carvedilol,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12
ABaKPM,tetrabutylammonium D-phenylalaninate,CCCC[N+](CCCC)(CCCC)CCCC.N[C@H](Cc1ccccc1)C(=O)[O-]
ABaRBR,cyanomethyl(dimethyl)isopropylammonium bis(trifluoromethylsulfonyl)imide,CC(C)[N+](C)(C)CC#N.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABaREU,butyronitriletrimethylammonium bis(trifluoromethanesulfonyl)imide,C[N+](C)(C)CCCC#N.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABaReg,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABaRkL,1-(methoxymethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,COC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABaSUw,3-(2-cyanoethyl)-1-hexyl-1H-imidazolium 3-sulfobenzoate,CCCCCC[n+]1ccn(CCC#N)c1.O=C([O-])c1cccc(S(=O)(=O)O)c1
ABaTWv,1-(3-(N-(3-butoxy-2-hydroxypropyl)acetamido)propyl)-1H-imidazol-3-ium ethanesulfonate,CCCCOCC(O)CN(CCCn1cc[nH+]c1)C(C)=O.CCS(=O)(=O)[O-]
ABaTlN,bis(diethylamino)-S-(1-carboxy-2-methylpropylamino) cyclopropenium methyl sulfate,[O-]S(=O)(=O)OC.c1(N(CC)CC)c(N(CC)CC)[c+]1N[C@H](C(=O)O)C(C)C
ABaTtK,4-methyl-4-octylmorpholin-4-ium octylphosphonate,CCCCCCCCO[PH](=O)[O-].CCCCCCCC[N+]1(C)CCOCC1
ABaVrp,"1-tetradecyl-2,3,4,6,7,8,9,10-octahydropyrimido[1,2-a]azepinium thiocyanate",CCCCCCCCCCCCCC[N+]1=C2CCCCCN2CCC1.N#C[S-]
ABaXLE,"3,3'-(1,5-pentanediyl)bis[1-methylimidazolium] tetrafluoroborate",C[n+]1ccn(CCCCCn2cc[n+](C)c2)c1.F[B-](F)(F)F.F[B-](F)(F)F
ABaZOu,"1,1'-(butane-1,4-diyl)bis(2,4-dimethylimidazolium) bromide",Cc1cn(CCCCn2cc(C)[nH+]c2C)c(C)[nH+]1.[Br-].[Br-]
ABaZrZ,"1,1'-(hexane-1,6-diyl)bis(3-methyl-1H-imidazol-3-ium) bromide",C[n+]1ccn(CCCCCCn2cc[n+](C)c2)c1.[Br-].[Br-]
ABabQc,1-ethyl-1-methylpiperidinium bis(trifluoromethylsulfonyl)imide,CC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABabds,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABabvA,1-butylpyrrolidinium bis(trifluoromethylsulfonyl)amide,CCCC[NH+]1CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABaeNq,"2-(hexadecyloxy)-N,N,N-trimethyl-2-oxoethan-1-aminium dicyanamide",CCCCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C.N#C[N-]C#N
ABaknG,"1,3-dimethoxy-1H-imidazolium bis(trifluoromethylsulfonyl)amide",COn1cc[n+](OC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABalYU,3-hexyl-1-methylimidazolium bromotrichloroferrate(III),CCCCCCn1cc[n+](C)c1.Cl[Fe-](Cl)(Cl)Br
ABamik,"bis(diethylamino)-(1S,2S)-(1-carboxy-2-hydroxylpropylamino)cyclopropenium methyl sulfate",[O-]S(=O)(=O)OC.c1([c+](N[C@@H]([C@@H](O)C)C(O)=O)c1N(CC)CC)N(CC)CC
ABanBW,"1-butyl-3-methylimidazolium 2,2'-azanediyldiacetate",CCCC[n+]1ccn(C)c1.CCCC[n+]1ccn(C)c1.O=C([O-])CNCC(=O)[O-]
ABanfX,"N-(bis(dimethylamino)methylene)propanaminium 4-sulfonatooxy-2,2,6,6-tetramethylpiperidine-1-yloxyl",CC1(C)CC(OS(=O)(=O)[O-])CC(C)(C)N1[O].CCC[NH+]=C(N(C)C)N(C)C
ABaoPA,tributyldecylphosphonium dicyanamide,[N-](C#N)C#N.C(CCC)[P+](CCCCCCCCCC)(CCCC)CCCC
ABaofy,"N,N,N-trimethyl-2-oxo-2-(tetradecyloxy)ethan-1-aminium methanesulfonate",CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C.CS(=O)(=O)[O-]
ABaonz,"N-[(2S)-1-hydroxybutan-2-yl]-N,N-dimethylbutan-1-aminium (1S,2R,5S)-5-methyl-2-(propan-2-yl)cyclohexyl sulfate",CC(C)[C@H]1CC[C@H](C)C[C@@H]1OS(=O)(=O)[O-].CCCC[N+](C)(C)[C@@H](CC)CO
ABaqFN,1-methyl-3-pentylimidazolium tetrachloroindate,CCCCCn1cc[n+](C)c1.Cl[In-](Cl)(Cl)Cl
ABauhv,"1-ethyl-3-methyl-1H-imidazol-3-ium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
ABavFV,1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)amide,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABavNe,"N-isopropyl-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide",CCC[N+](C)(C)C(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABavQD,N-ethyl-N-methylmorpholinium bis(trifluoromethanesulfonyl)imide,CC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABavYD,(S)-(2-methoxycarbonyl)pyrrolidinium bis(trifluoromethylsulfonyl)amide,COC(=O)[C@@H]1CCC[NH2+]1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABavdC,"N,N-diethyl-N-methylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide",CCC[N+](C)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABavep,"N-butyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABavfi,tetraethylammonium bis[(trifluoromethyl)sulfonyl]imide,CC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABaxjg,"3,3'-(butane-1,4-diyl)bis(1-methyl-1H-imidazol-3-ium) methanesulfonate",CS(=O)(=O)[O-].CS(=O)(=O)[O-].Cn1cc[n+](CCCC[n+]2ccn(C)c2)c1
ABayMw,1-(2-hydroxyethyl)-3-methylimidazolium stearate,CCCCCCCCCCCCCCCCCC(=O)[O-].Cn1cc[n+](CCO)c1
ABayZs,tributyloctylphosphonium methanesulfonate,CS(=O)(=O)[O-].C(CCC)[P+](CCCCCCCC)(CCCC)CCCC
ABbDYH,"1-(4-bromophenyl)-2,3,5-trimethylpyrazolium hexafluorophosphate",Cc1cc(C)[n+](-c2ccc(Br)cc2)n1C.F[P-](F)(F)(F)(F)F
ABbFQf,1-propyltetrahydro-1H-thiophen-1-ium bis((trifluoromethyl)sulfonyl)amide,CCC[S+]1CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABbGzo,"1-butyl-4-(4-sulfobutyl)-1H-1,2,4-triazol-4-ium trifluoromethanesulfonate",CCCCn1c[n+](CCCCS(=O)(=O)O)cn1.O=S(=O)([O-])C(F)(F)F
ABbHKP,"pentyl(2-hydroxyethyl)dimethylammonium 4-sulfonatooxy-2,2,6,6-tetramethylpiperidine-1-yloxyl",CC1(C)CC(OS(=O)(=O)[O-])CC(C)(C)N1[O].CCCCC[N+](C)(C)CCO
ABbHqT,(S)-1-isobutoxy-1-oxopropan-2-aminium dodecyl sulfate,CC(C)COC(=O)[C@H](C)[NH3+].CCCCCCCCCCCCOS(=O)(=O)[O-]
ABbMoP,"N,N,N-trimethyl-1-octadecanaminium perchlorate",CCCCCCCCCCCCCCCCCC[N+](C)(C)C.[O-]Cl(=O)(=O)=O
ABbNHa,1-ethyl-3-methylimidazolium bis(pentafluoroethyl)phosphinate,CC[n+]1ccn(C)c1.O=P([O-])(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
ABbPMI,"N-3-hydroxypropyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CC[N+](C)(C)CCCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABbPbH,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABbPpa,"N-(2-hydroxyethyl)-N,N-dimethylpropan-2-aminium bis((trifluoromethyl)sulfonyl)amide",CC(C)[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABbPxg,"N-(2-hydroxyethyl)-N,N-dimethyl-1-propanaminium bis((trifluoromethyl)sulfonyl)amide",CCC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABbWXq,cesium bis((trifluoromethyl)sulfonyl)amide,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Cs+]
ABbYDG,"1-(2,2-difluoroethyl)imidazolium bis(trifluoromethylsulfonyl)imide",[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.FC(CN1C=[NH+]C=C1)F
ABbYvu,1-ethyl-3-methylimidazolium heptachlorodialuminate,CCn1cc[n+](C)c1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl
ABbajc,didecyldimethylammonium tetrafluoroborate,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.F[B-](F)(F)F
ABbcYf,tetrabutylammonium p-toluenesulfonate,CCCC[N+](CCCC)(CCCC)CCCC.Cc1ccc(S(=O)(=O)[O-])cc1
ABbdFc,tetraethylammonium stearate,C(CCCCCCCCCCCCCCCCC)(=O)[O-].C(C)[N+](CC)(CC)CC
ABbddy,trihexylammonium octanoate,CCCCCCCC(=O)[O-].CCCCCC[NH+](CCCCCC)CCCCCC
